11-09-2008 15:45:27	A	86.333	-26.321	75.113	-3.771
11-13-2008 16:04:39	B	74.491	-6.257	85.151	-42.401
11-14-2008 15:57:02	B	74.376	-7.2	67.054	28.493
11-16-2008 05:24:47	B	74.562	-6.284	81.834	23.301
11-16-2008 05:45:17	B	74.192	-7.841	68.894	-34.473
11-20-2008 04:42:54	B	74.701	-5.3	78.494	12.280
11-20-2008 08:29:53	1	74.480	-6.813	81.749	26.689
11-20-2008 15:22:36	B	74.493	-6.761	86.501	-5.525
11-22-2008 12:44:15	B	74.433	-7.038	80.104	-33.057
11-22-2008 12:48:44	A	74.428	-7.066	67.349	31.689
11-22-2008 12:58:46	2	74.423	-7.029	80.876	22.839
11-22-2008 13:01:15	2	74.427	-7.034	80.030	-30.763
11-23-2008 14:15:51	2	74.599	-6.816	85.854	28.485
11-23-2008 14:18:51	1	74.597	-6.82	62.242	65.341
11-23-2008 21:00:41	B	74.581	-6.994	65.108	38.791
11-24-2008 15:49:16	B	74.605	-6.62	58.090	99.180
11-25-2008 05:32:18	B	74.818	-6.575	82.417	24.440
