11-23-2008 18:44:16	2	73.834	-27.313	70.468	-8.498
11-23-2008 19:01:38	B	73.860	-27.284	55.386	106.792
11-23-2008 19:17:31	2	73.838	-27.324	67.292	8.865
11-23-2008 20:24:35	1	73.849	-27.312	64.442	28.283
11-23-2008 22:41:45	0	73.852	-27.364	57.113	83.308
11-23-2008 22:55:12	1	73.863	-27.315	62.618	-92.215
11-23-2008 23:45:22	B	73.872	-27.241	55.560	105.416
11-24-2008 00:09:40	A	73.875	-27.143	57.468	-136.755
11-24-2008 00:37:29	2	73.880	-27.258	68.483	-55.961
11-24-2008 00:45:27	A	73.875	-27.103	56.939	-131.346
11-24-2008 01:51:13	1	73.888	-27.097	62.102	-98.806
11-24-2008 02:20:31	1	73.892	-27.217	75.096	-21.202
11-24-2008 02:27:28	0	73.896	-27.189	62.019	-93.777
11-24-2008 03:11:11	B	73.908	-27.187	54.312	-177.585
11-24-2008 03:33:03	2	73.901	-27.177	67.683	-62.19
11-24-2008 04:00:21	3	73.904	-27.161	81.948	7.963
11-24-2008 04:10:47	3	73.905	-27.162	67.914	-58.027
11-24-2008 06:36:31	0	73.930	-27.046	61.986	-100.266
11-24-2008 06:54:55	2	73.924	-27.069	80.624	5.406
11-24-2008 07:11:48	2	73.928	-27.06	64.175	-83.436
11-24-2008 07:24:12	2	73.927	-27.052	83.154	-65.186
11-24-2008 07:34:07	2	73.927	-27.049	81.342	3.702
11-24-2008 08:17:50	3	73.933	-27.023	67.521	-63.358
11-24-2008 08:34:12	2	73.930	-27.007	87.194	15.574
11-24-2008 08:51:06	1	73.935	-27.08	70.310	-46.891
11-24-2008 10:46:27	0	73.934	-26.88	69.796	-4.836
11-24-2008 10:54:56	2	73.936	-26.881	83.040	-61.486
11-24-2008 11:39:39	3	73.935	-26.838	80.421	5.550
11-24-2008 11:55:01	1	73.936	-26.822	78.349	-49.012
11-24-2008 11:56:01	0	73.913	-26.757	78.453	-49.977
11-24-2008 12:13:23	3	73.934	-26.804	83.501	14.843
11-24-2008 12:27:17	1	73.939	-26.779	63.545	31.840
11-24-2008 12:36:14	1	73.935	-26.769	76.231	-37.431
11-24-2008 13:36:35	B	73.953	-26.862	70.836	-13.276
11-24-2008 13:37:34	A	73.963	-27.058	71.803	-15.237
11-24-2008 13:53:26	3	73.937	-26.723	87.993	-46.782
11-24-2008 14:09:18	2	73.942	-26.715	58.190	69.668
11-24-2008 14:18:15	A	73.937	-26.711	69.639	-4.716
11-24-2008 14:59:55	2	73.937	-26.67	85.420	-75.477
11-24-2008 15:16:48	1	73.939	-26.645	65.813	20.690
11-24-2008 15:34:39	2	73.933	-26.631	81.996	-63.087
11-24-2008 15:59:28	1	73.942	-26.673	63.368	31.257
11-24-2008 18:37:11	1	73.971	-26.518	56.302	97.303
11-24-2008 18:57:03	1	73.951	-26.496	68.875	1.186
11-24-2008 20:01:35	1	73.955	-26.495	66.100	19.447
11-24-2008 20:38:20	1	73.955	-26.425	63.066	37.594
11-24-2008 22:43:36	0	73.964	-26.367	61.933	-96.633
11-24-2008 23:21:22	1	73.966	-26.353	56.481	96.383
11-25-2008 00:00:04	B	73.974	-26.344	54.709	114.654
11-25-2008 00:27:55	2	73.968	-26.354	67.642	-60.475
11-25-2008 02:15:26	1	73.969	-26.266	61.251	-98.651
11-25-2008 03:08:35	1	73.974	-26.302	66.106	-71.348
11-25-2008 03:27:27	B	73.974	-26.262	54.644	-168.505
11-25-2008 03:51:16	3	73.976	-26.28	80.865	4.618
11-25-2008 03:59:12	2	73.979	-26.278	66.953	-62.838
11-25-2008 04:30:02	B	74.043	-26.346	56.369	-148.546
11-25-2008 06:51:53	2	73.978	-26.185	62.755	-92.021
11-25-2008 07:13:14	3	73.979	-26.18	84.027	-65.414
11-25-2008 07:19:41	1	73.984	-26.174	80.518	1.948
11-25-2008 07:53:55	2	73.983	-26.17	66.035	-72.185
11-25-2008 08:10:51	2	73.985	-26.16	85.451	19.664
11-25-2008 08:31:42	2	73.988	-26.139	68.704	-55.088
11-25-2008 08:53:31	2	73.989	-26.147	77.217	-41.63
11-25-2008 09:02:28	2	73.984	-26.143	86.496	-1.496
11-25-2008 11:17:11	2	73.999	-26.114	78.629	-2.971
11-25-2008 11:30:35	3	74.000	-26.127	80.141	-56.103
11-25-2008 11:52:26	3	74.002	-26.117	81.967	10.408
11-25-2008 12:18:19	1	74.002	-26.135	64.539	27.426
11-25-2008 12:24:15	3	74.004	-26.13	77.251	-40.891
11-25-2008 12:56:34	1	74.005	-26.1	85.318	22.357
11-25-2008 13:57:58	1	74.008	-26.133	58.888	65.842
11-25-2008 14:06:54	1	74.011	-26.142	70.609	-8.875
11-25-2008 14:36:09	2	74.013	-26.134	86.897	-70.413
11-25-2008 14:50:35	2	74.014	-26.145	67.172	12.591
11-25-2008 15:14:23	2	74.012	-26.125	83.531	-66.67
11-25-2008 15:39:12	B	74.042	-26.003	55.090	104.405
11-25-2008 15:47:08	2	74.014	-26.14	64.215	26.934
11-25-2008 16:15:54	3	74.012	-26.113	80.329	-57.112
11-25-2008 16:32:48	1	74.011	-26.133	61.675	49.122
11-25-2008 19:38:22	1	74.027	-26.03	67.626	10.882
11-25-2008 20:17:36	1	74.030	-26.059	64.351	29.881
11-25-2008 20:50:50	B	74.024	-26.049	56.176	-140.11
11-25-2008 22:58:09	0	74.045	-26.027	57.462	87.146
11-25-2008 23:20:31	B	74.051	-26.027	55.589	-156.909
11-25-2008 23:39:22	0	74.011	-25.812	55.319	106.274
