5/21/2008 0:15	154
5/21/2008 0:45	154
5/21/2008 1:15	154
5/21/2008 1:45	154
5/21/2008 2:15	154
5/21/2008 2:45	154
5/21/2008 3:15	154
5/21/2008 3:45	154
5/21/2008 4:15	154
5/21/2008 4:45	154
5/21/2008 5:15	154
5/21/2008 5:45	154
5/21/2008 6:15	154
5/21/2008 6:45	154
5/21/2008 7:15	154
5/21/2008 7:45	154
5/21/2008 8:15	154
5/21/2008 8:45	154
5/21/2008 9:15	154
5/21/2008 9:45	154
5/21/2008 10:15	154
5/21/2008 10:45	154
5/21/2008 11:15	154
5/21/2008 11:45	154
5/21/2008 12:15	154
5/21/2008 12:45	154
5/21/2008 13:15	154
5/21/2008 13:45	154
5/21/2008 14:15	154
5/21/2008 14:45	154
5/21/2008 15:15	154
5/21/2008 15:45	154
5/21/2008 16:15	154
5/21/2008 16:45	154
5/21/2008 17:15	154
5/21/2008 17:45	154
5/21/2008 18:15	154
5/21/2008 18:45	154
5/21/2008 19:15	154
5/21/2008 19:45	154
5/21/2008 20:15	154
5/21/2008 20:45	154
5/21/2008 21:15	154
5/21/2008 21:45	154
5/21/2008 22:15	154
5/21/2008 22:45	154
5/21/2008 23:15	151
5/21/2008 23:45	146
5/22/2008 0:00	144
5/22/2008 0:15	143
5/22/2008 0:30	142
5/22/2008 1:00	140
5/22/2008 1:15	139
5/22/2008 1:30	139
5/22/2008 2:00	138
5/22/2008 2:15	137
5/22/2008 2:30	137
5/22/2008 3:00	136
5/22/2008 3:15	135
5/22/2008 3:30	135
5/22/2008 4:00	134
5/22/2008 4:15	134
5/22/2008 4:30	133
5/22/2008 5:00	133
5/22/2008 5:15	133
5/22/2008 5:30	132
5/22/2008 6:00	132
5/22/2008 6:15	132
5/22/2008 6:30	131
5/22/2008 7:00	130
5/22/2008 7:15	130
5/22/2008 7:30	131
5/22/2008 8:00	131
5/22/2008 8:15	131
5/22/2008 8:30	131
5/22/2008 9:00	129
5/22/2008 9:15	120
5/22/2008 9:30	120
5/22/2008 10:00	141
5/22/2008 10:15	141
5/22/2008 10:30	127
5/22/2008 11:00	109
5/22/2008 11:15	109
5/22/2008 11:30	95
5/22/2008 12:00	75
5/22/2008 12:15	72
5/22/2008 12:30	73
5/22/2008 13:00	67
5/22/2008 13:15	68
5/22/2008 13:30	70
5/22/2008 14:00	95
5/22/2008 14:15	77
5/22/2008 14:30	74
5/22/2008 15:00	109
5/22/2008 15:15	78
5/22/2008 15:30	73
5/22/2008 16:00	77
5/22/2008 16:15	55
5/22/2008 16:30	56
5/22/2008 17:00	55
5/22/2008 17:15	55
5/22/2008 17:30	55
5/22/2008 18:00	56
5/22/2008 18:15	55
5/22/2008 18:30	54
5/22/2008 19:00	52
5/22/2008 19:15	53
5/22/2008 19:30	52
5/22/2008 20:00	52
5/22/2008 20:15	52
5/22/2008 20:30	52
5/22/2008 21:00	49
5/22/2008 21:15	53
5/22/2008 21:30	53
5/22/2008 22:00	52
5/22/2008 22:15	49
5/22/2008 22:30	52
5/22/2008 23:00	51
5/22/2008 23:15	51
5/22/2008 23:30	51
5/23/2008 0:00	50
5/23/2008 0:15	50
5/23/2008 0:30	51
5/23/2008 0:45	51
5/23/2008 1:00	52
5/23/2008 1:15	52
5/23/2008 1:30	52
5/23/2008 1:45	52
5/23/2008 2:00	52
5/23/2008 2:15	52
5/23/2008 2:30	52
5/23/2008 2:45	52
5/23/2008 3:00	49
5/23/2008 3:15	52
5/23/2008 3:30	53
5/23/2008 3:45	53
5/23/2008 4:00	53
5/23/2008 4:15	53
5/23/2008 4:30	53
5/23/2008 4:45	53
5/23/2008 5:00	50
5/23/2008 5:15	50
5/23/2008 5:30	50
5/23/2008 5:45	49
5/23/2008 6:00	52
5/23/2008 6:15	55
5/23/2008 6:30	55
5/23/2008 6:45	55
5/23/2008 7:00	54
5/23/2008 7:15	55
5/23/2008 7:30	56
5/23/2008 7:45	56
5/23/2008 8:00	55
5/23/2008 8:15	56
5/23/2008 8:30	56
5/23/2008 8:45	57
5/23/2008 9:00	57
5/23/2008 9:15	56
5/23/2008 9:30	57
5/23/2008 9:45	58
5/23/2008 10:00	57
5/23/2008 10:15	58
5/23/2008 10:30	57
5/23/2008 10:45	58
5/23/2008 11:00	58
5/23/2008 11:15	58
5/23/2008 11:30	58
5/23/2008 11:45	58
5/23/2008 12:00	51
5/23/2008 12:15	58
5/23/2008 12:30	58
5/23/2008 12:45	58
5/23/2008 13:00	58
5/23/2008 13:15	58
5/23/2008 13:30	58
5/23/2008 13:45	58
5/23/2008 14:00	57
5/23/2008 14:15	57
5/23/2008 14:30	57
5/23/2008 14:45	57
5/23/2008 15:00	57
5/23/2008 15:15	57
5/23/2008 15:30	58
5/23/2008 15:45	58
5/23/2008 16:00	53
5/23/2008 16:15	53
5/23/2008 16:30	56
5/23/2008 16:45	55
5/23/2008 17:00	55
5/23/2008 17:15	55
5/23/2008 17:30	55
5/23/2008 17:45	54
5/23/2008 18:00	54
5/23/2008 18:15	54
5/23/2008 18:30	53
5/23/2008 18:45	53
5/23/2008 19:00	54
5/23/2008 19:15	53
5/23/2008 19:30	53
5/23/2008 19:45	53
5/23/2008 20:00	53
5/23/2008 20:15	53
5/23/2008 20:30	53
5/23/2008 20:45	54
5/23/2008 21:00	54
5/23/2008 21:15	55
5/23/2008 21:30	56
5/23/2008 21:45	56
5/23/2008 22:00	56
5/23/2008 22:15	56
5/23/2008 22:30	56
5/23/2008 22:45	56
5/23/2008 23:00	56
5/23/2008 23:15	56
5/23/2008 23:30	56
5/23/2008 23:45	56
5/24/2008 0:00	56
5/24/2008 0:15	56
5/24/2008 0:30	56
5/24/2008 0:45	56
5/24/2008 1:00	55
5/24/2008 1:15	55
5/24/2008 1:30	55
5/24/2008 1:45	50
5/24/2008 2:00	54
5/24/2008 2:15	52
5/24/2008 2:30	50
5/24/2008 2:45	53
5/24/2008 3:00	53
5/24/2008 3:15	53
5/24/2008 3:30	55
5/24/2008 3:45	55
5/24/2008 4:00	55
5/24/2008 4:15	55
5/24/2008 4:30	55
5/24/2008 4:45	55
5/24/2008 5:00	55
5/24/2008 5:15	55
5/24/2008 5:30	55
5/24/2008 5:45	55
5/24/2008 6:00	55
5/24/2008 6:15	55
5/24/2008 6:30	55
5/24/2008 6:45	55
5/24/2008 7:00	55
5/24/2008 7:15	55
5/24/2008 7:30	55
5/24/2008 7:45	56
5/24/2008 8:00	56
5/24/2008 8:15	56
5/24/2008 8:30	56
5/24/2008 8:45	51
5/24/2008 9:00	49
5/24/2008 9:15	55
5/24/2008 9:30	47
5/24/2008 9:45	50
5/24/2008 10:00	50
5/24/2008 10:15	51
5/24/2008 10:30	50
5/24/2008 10:45	56
5/24/2008 11:00	49
5/24/2008 11:15	56
5/24/2008 11:30	56
5/24/2008 11:45	56
5/24/2008 12:00	56
5/24/2008 12:15	56
5/24/2008 12:30	56
5/24/2008 12:45	56
5/24/2008 13:00	57
5/24/2008 13:15	57
5/24/2008 13:30	58
5/24/2008 13:45	58
5/24/2008 14:00	59
5/24/2008 14:15	58
5/24/2008 14:30	58
5/24/2008 14:45	58
5/24/2008 15:00	58
5/24/2008 15:15	58
5/24/2008 15:30	58
5/24/2008 15:45	58
5/24/2008 16:00	58
5/24/2008 16:15	58
5/24/2008 16:30	58
5/24/2008 16:45	58
5/24/2008 17:00	58
5/24/2008 17:15	58
5/24/2008 17:30	58
5/24/2008 17:45	58
5/24/2008 18:00	58
5/24/2008 18:15	58
5/24/2008 18:30	58
5/24/2008 18:45	58
5/24/2008 19:00	58
5/24/2008 19:15	58
5/24/2008 19:30	58
5/24/2008 19:45	57
5/24/2008 20:00	57
5/24/2008 20:15	57
5/24/2008 20:30	57
5/24/2008 20:45	57
5/24/2008 21:00	57
5/24/2008 21:15	57
5/24/2008 21:30	57
5/24/2008 21:45	49
5/24/2008 22:00	56
5/24/2008 22:15	57
5/24/2008 22:30	57
5/24/2008 22:45	57
5/24/2008 23:00	51
5/24/2008 23:15	56
5/24/2008 23:30	50
5/24/2008 23:45	57
5/25/2008 0:00	51
5/25/2008 0:15	54
5/25/2008 0:30	51
5/25/2008 0:45	51
5/25/2008 1:00	52
5/25/2008 1:15	53
5/25/2008 1:30	55
5/25/2008 1:45	53
5/25/2008 2:00	50
5/25/2008 2:15	51
5/25/2008 2:30	55
5/25/2008 2:45	55
5/25/2008 3:00	55
5/25/2008 3:15	54
5/25/2008 3:30	55
5/25/2008 3:45	56
5/25/2008 4:00	56
5/25/2008 4:15	56
5/25/2008 4:30	54
5/25/2008 4:45	54
5/25/2008 5:00	54
5/25/2008 5:15	56
5/25/2008 5:30	56
5/25/2008 5:45	56
5/25/2008 6:00	56
5/25/2008 6:15	55
5/25/2008 6:30	54
5/25/2008 6:45	55
5/25/2008 7:00	55
5/25/2008 7:15	55
5/25/2008 7:30	55
5/25/2008 7:45	55
5/25/2008 8:00	55
5/25/2008 8:15	55
5/25/2008 8:30	56
5/25/2008 8:45	56
5/25/2008 9:00	56
5/25/2008 9:15	56
5/25/2008 9:30	56
5/25/2008 9:45	56
5/25/2008 10:00	56
5/25/2008 10:15	56
5/25/2008 10:30	55
5/25/2008 10:45	57
5/25/2008 11:00	56
5/25/2008 11:15	57
5/25/2008 11:30	56
5/25/2008 11:45	57
5/25/2008 12:00	57
5/25/2008 12:15	57
5/25/2008 12:30	57
5/25/2008 12:45	56
5/25/2008 13:00	58
5/25/2008 13:15	53
5/25/2008 13:30	47
5/25/2008 13:45	56
5/25/2008 14:00	57
5/25/2008 14:15	50
5/25/2008 14:30	47
5/25/2008 14:45	47
5/25/2008 15:00	47
5/25/2008 15:15	49
5/25/2008 15:30	50
5/25/2008 15:45	50
5/25/2008 16:00	60
5/25/2008 16:15	59
5/25/2008 16:30	59
5/25/2008 16:45	58
5/25/2008 17:00	57
5/25/2008 17:15	59
5/25/2008 17:30	60
5/25/2008 17:45	59
5/25/2008 18:00	59
5/25/2008 18:15	58
5/25/2008 18:30	59
5/25/2008 18:45	58
5/25/2008 19:00	58
5/25/2008 19:15	59
5/25/2008 19:30	59
5/25/2008 19:45	58
5/25/2008 20:00	58
5/25/2008 20:15	58
5/25/2008 20:30	59
5/25/2008 20:45	58
5/25/2008 21:00	59
5/25/2008 21:15	59
5/25/2008 21:30	59
5/25/2008 21:45	58
5/25/2008 22:00	59
5/25/2008 22:15	59
5/25/2008 22:30	58
5/25/2008 22:45	58
5/25/2008 23:00	58
5/25/2008 23:15	58
5/25/2008 23:30	58
5/25/2008 23:45	58
5/26/2008 0:00	58
5/26/2008 0:15	59
5/26/2008 0:30	59
5/26/2008 0:45	59
5/26/2008 1:00	58
5/26/2008 1:15	58
5/26/2008 1:30	59
5/26/2008 1:45	59
5/26/2008 2:00	59
5/26/2008 2:15	59
5/26/2008 2:30	59
5/26/2008 2:45	59
5/26/2008 3:00	59
5/26/2008 3:15	58
5/26/2008 3:30	58
5/26/2008 3:45	58
5/26/2008 4:00	59
5/26/2008 4:15	58
5/26/2008 4:30	59
5/26/2008 4:45	59
5/26/2008 5:00	59
5/26/2008 5:15	59
5/26/2008 5:30	59
5/26/2008 5:45	59
5/26/2008 6:00	59
5/26/2008 6:15	59
5/26/2008 6:30	59
5/26/2008 6:45	60
5/26/2008 7:00	60
5/26/2008 7:15	60
5/26/2008 7:30	60
5/26/2008 7:45	60
5/26/2008 8:00	60
5/26/2008 8:15	60
5/26/2008 8:30	60
5/26/2008 8:45	60
5/26/2008 9:00	60
5/26/2008 9:15	61
5/26/2008 9:30	60
5/26/2008 9:45	60
5/26/2008 10:00	60
5/26/2008 10:15	61
5/26/2008 10:30	61
5/26/2008 10:45	61
5/26/2008 11:00	62
5/26/2008 11:15	61
5/26/2008 11:30	61
5/26/2008 11:45	61
5/26/2008 12:00	61
5/26/2008 12:15	61
5/26/2008 12:30	61
5/26/2008 12:45	61
5/26/2008 13:00	62
5/26/2008 13:15	62
5/26/2008 13:30	62
5/26/2008 13:45	60
5/26/2008 14:00	62
5/26/2008 14:15	62
5/26/2008 14:30	58
5/26/2008 14:45	63
5/26/2008 15:00	63
5/26/2008 15:15	61
5/26/2008 15:30	60
5/26/2008 15:45	60
5/26/2008 16:00	59
5/26/2008 16:15	59
