Date/Time	Real Time	Temp	Batt.	Press	Light	Tx Cnt	Tx Mode	Midnight	SR Cnt	SS Cnt	Pop Reason	Pop Day	Pop Time
6/29/2008 17:30	17:29:12	80	140	15	255	28	0	0:30	15	15	6	6/28/2008	3:52
6/29/2008 17:38	17:37:12	80	140	15	255	29	0	0:30	15	15	6	6/28/2008	3:52
6/29/2008 18:10	18:09:12	80	141	15	255	1	0	0:30	15	15	6	6/28/2008	3:52
6/29/2008 18:18	18:17:11	80	141	15	255	2	0	0:30	15	15	6	6/28/2008	3:52
6/29/2008 21:38	21:37:06	80	141	15	255	27	0	0:30	15	15	6	6/28/2008	3:52
6/29/2008 22:10	22:09:05	80	142	15	255	31	0	0:30	15	15	6	6/28/2008	3:52
6/29/2008 23:22	23:21:04	80	142	15	255	8	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 1:06	01:05:06	79	143	15	255	21	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 2:10	02:09:03	79	143	15	255	29	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 2:50	02:49:01	79	143	15	255	2	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 5:30	05:28:59	79	144	15	255	22	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 6:18	06:16:58	79	144	15	255	28	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 7:54	07:52:55	79	145	15	255	8	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 7:54	07:52:55	79	145	15	255	8	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 8:26	08:24:55	79	145	15	255	12	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 8:50	08:48:55	79	145	15	255	15	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 9:38	09:36:53	79	145	15	255	21	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 10:25	10:24:51	80	146	15	255	27	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 11:13	11:12:48	80	146	15	255	1	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 11:13	11:12:48	80	146	15	255	1	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 11:21	11:20:48	80	146	15	255	2	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 12:09	12:08:47	80	146	15	255	8	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 12:57	12:56:46	80	146	15	255	14	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 12:57	12:56:46	80	146	15	255	14	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 12:57	12:56:46	80	146	15	255	14	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 13:29	13:28:47	80	147	15	255	18	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 13:45	13:44:47	80	147	15	255	20	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 13:53	13:52:47	80	147	15	255	21	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 14:33	14:32:45	80	147	15	255	26	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 14:41	14:40:47	80	147	15	255	27	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 14:41	14:40:47	80	147	15	255	27	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 15:05	15:04:47	80	147	15	255	30	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 15:13	15:12:46	80	147	15	255	31	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 15:29	15:28:46	80	147	15	255	1	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 16:17	16:16:43	80	147	15	255	7	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 16:49	16:48:42	79	147	15	255	11	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 17:05	17:04:42	79	148	15	255	13	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 18:01	18:00:42	79	147	15	255	20	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 18:49	18:48:41	79	148	15	255	26	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 19:37	19:36:40	79	148	15	255	0	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 20:09	20:08:40	79	148	15	255	4	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 21:45	21:44:41	79	148	15	255	16	0	0:30	15	15	6	6/28/2008	3:52
6/30/2008 22:57	22:56:39	79	149	15	255	25	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 0:57	00:56:40	79	149	15	255	8	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 2:41	02:40:37	79	150	15	255	21	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 4:25	04:24:34	80	150	15	255	2	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 5:05	05:04:33	81	151	15	255	7	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 6:01	06:00:32	81	150	15	255	14	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 7:29	07:28:33	82	152	15	255	25	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 7:45	07:44:33	82	152	15	255	27	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 7:45	07:44:33	82	152	15	255	27	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 7:45	07:44:33	82	152	15	255	27	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 7:45	07:44:33	82	152	15	255	27	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 8:01	08:00:33	82	151	15	255	29	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 8:25	08:24:32	82	152	15	255	0	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 9:29	09:28:30	82	152	15	255	8	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 10:09	10:08:30	82	152	15	255	13	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 11:05	11:04:30	82	152	15	255	20	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 11:21	11:20:29	82	152	15	255	22	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 11:29	11:28:29	82	153	15	255	23	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 11:45	11:44:29	82	152	15	255	25	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 12:33	12:32:29	83	153	15	255	31	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 12:49	12:48:29	83	153	15	255	1	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 13:05	13:04:29	83	153	15	255	3	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 14:17	14:16:26	82	153	15	255	12	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 14:25	14:24:25	82	153	15	255	13	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 14:49	14:48:26	82	153	15	255	16	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 15:05	15:04:26	82	153	15	255	18	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 16:09	16:08:25	83	153	15	255	26	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 16:25	16:24:25	83	153	15	255	28	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 16:49	16:48:25	83	153	15	255	31	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 18:01	18:00:25	83	153	15	255	8	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 19:45	19:44:25	82	154	15	255	21	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 20:57	20:56:25	82	154	15	255	30	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 21:29	21:28:25	82	154	15	255	2	0	0:30	15	15	6	6/28/2008	3:52
7/1/2008 23:05	23:04:26	81	154	15	255	14	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 0:49	00:48:30	81	154	15	255	27	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 2:25	02:24:28	81	154	15	255	7	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 2:25	02:24:28	81	154	15	255	7	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 2:25	02:24:28	81	154	15	255	7	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 2:25	02:24:28	81	154	15	255	7	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 4:09	04:08:27	81	154	15	255	20	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 4:41	04:40:26	81	154	15	255	24	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 5:53	05:52:25	81	154	15	255	1	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 6:25	06:24:22	81	154	15	255	5	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 7:29	07:28:18	81	154	15	255	13	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 7:29	07:28:18	81	154	15	255	13	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 7:29	07:28:18	81	154	15	255	13	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 7:29	07:28:18	81	154	15	255	13	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 7:37	07:36:19	81	154	15	255	14	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 7:37	07:36:19	81	154	15	255	14	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 7:37	07:36:19	81	154	15	255	14	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 7:37	07:36:19	81	154	15	255	14	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 8:01	08:00:19	81	154	15	255	17	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 9:13	09:12:20	81	155	15	255	26	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 9:21	09:20:20	81	154	15	255	27	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 9:45	09:44:21	81	155	15	255	30	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 10:57	10:56:21	81	155	15	255	7	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 10:57	10:56:21	81	155	15	255	7	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 10:57	10:56:21	81	155	15	255	7	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 10:57	10:56:21	81	155	15	255	7	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 11:05	11:04:21	81	155	15	255	8	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 11:21	11:20:21	81	155	15	255	10	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 12:33	12:32:21	81	155	15	255	19	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 12:41	12:40:21	81	155	15	255	20	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 12:49	12:48:21	81	155	15	255	21	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 14:17	14:16:21	81	155	15	255	0	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 14:17	14:16:21	81	155	15	255	0	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 14:17	14:16:21	81	155	15	255	0	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 14:17	14:16:21	81	155	15	255	0	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 14:25	14:24:21	81	155	15	255	1	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 14:41	14:40:21	81	155	15	255	3	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 15:37	15:36:20	81	155	15	255	10	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 16:01	16:00:20	81	155	15	255	13	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 16:25	16:24:20	81	155	15	255	16	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 17:13	17:12:20	81	156	15	255	22	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 17:37	17:36:21	81	156	15	255	25	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 17:45	17:44:21	81	156	15	255	26	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 18:01	18:00:21	81	155	15	255	28	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 18:57	18:56:23	81	156	15	255	3	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 19:21	19:20:23	81	156	15	255	6	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 19:45	19:44:23	81	156	15	255	9	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 22:17	22:16:22	81	156	15	255	28	0	0:30	15	15	6	6/28/2008	3:52
7/2/2008 22:41	22:40:22	81	156	15	255	31	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 0:33	00:32:30	81	156	15	255	13	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 2:17	02:16:30	81	156	15	255	26	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 4:01	04:00:27	81	156	15	255	7	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 4:17	04:16:27	81	157	15	255	9	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 5:37	05:36:25	81	157	15	255	19	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 5:45	05:44:27	81	157	15	255	20	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 7:21	07:20:24	81	157	15	255	0	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 7:37	07:36:24	81	157	15	255	2	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 8:57	08:56:22	81	157	15	255	12	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 8:57	08:56:22	81	157	15	255	12	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 8:57	08:56:22	81	157	15	255	12	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 8:57	08:56:22	81	157	15	255	12	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 9:05	09:04:22	81	157	15	255	13	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 9:05	09:04:22	81	157	15	255	13	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 9:05	09:04:22	81	157	15	255	13	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 9:05	09:04:22	81	157	15	255	13	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 9:21	09:20:21	82	157	15	255	15	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 10:57	10:56:23	82	157	15	255	27	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 11:53	11:52:23	82	158	15	255	2	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 12:17	12:16:23	82	158	15	255	5	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 12:25	12:24:23	82	158	15	255	6	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 12:25	12:24:23	82	158	15	255	6	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 12:25	12:24:23	82	158	15	255	6	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 12:25	12:24:23	82	158	15	255	6	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 12:25	12:24:23	82	158	15	255	6	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 12:25	12:24:23	82	158	15	255	6	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 12:33	12:32:23	82	158	15	255	7	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 13:37	13:36:23	82	158	15	255	15	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 14:01	14:00:24	82	158	15	255	18	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 14:09	14:08:21	82	158	15	255	19	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 15:37	15:36:20	83	158	15	255	30	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 15:45	15:44:20	83	158	15	255	31	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 16:01	16:00:21	83	158	15	255	1	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 16:49	16:48:21	82	158	15	255	7	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 17:21	17:20:21	82	158	15	255	11	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 17:21	17:20:21	82	158	15	255	11	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 17:21	17:20:21	82	158	15	255	11	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 17:21	17:20:21	82	158	15	255	11	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 17:37	17:36:21	82	158	15	255	13	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 18:33	18:32:22	82	158	15	255	20	0	0:30	15	15	6	6/28/2008	3:52
7/3/2008 22:17	22:16:20	82	158	15	255	16	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 0:01	00:00:26	82	156	15	255	29	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 2:09	02:08:19	82	159	15	255	13	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 3:45	03:44:19	82	159	15	255	25	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 3:45	03:44:19	82	159	15	255	25	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 3:45	03:44:19	82	159	15	255	25	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 3:45	03:44:19	82	159	15	255	25	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 3:53	03:52:19	82	159	15	255	26	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 5:29	05:28:16	82	159	15	255	6	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 7:13	07:12:15	82	159	15	255	19	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 7:13	07:12:15	82	159	15	255	19	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 7:13	07:12:15	82	159	15	255	19	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 7:13	07:12:15	82	159	15	255	19	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 7:13	07:12:15	82	159	15	255	19	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 7:13	07:12:15	82	159	15	255	19	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 7:21	07:20:15	82	159	15	255	20	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 8:09	08:08:13	82	159	15	255	26	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 8:33	08:32:13	82	159	15	255	29	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 8:49	08:48:13	82	159	15	255	31	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 8:57	08:56:13	82	159	15	255	0	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 9:53	09:52:12	82	159	15	255	7	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 10:33	10:32:14	82	159	15	255	12	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 10:33	10:32:14	82	159	15	255	12	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 10:33	10:32:14	82	159	15	255	12	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 10:33	10:32:14	82	159	15	255	12	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 11:53	11:52:12	82	159	15	255	22	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 12:17	12:16:12	82	159	15	255	25	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 12:17	12:16:12	82	159	15	255	25	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 12:17	12:16:12	82	159	15	255	25	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 12:17	12:16:12	82	159	15	255	25	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 13:37	13:36:12	82	159	15	255	3	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 13:53	13:52:12	82	160	15	255	5	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 13:53	13:52:12	82	160	15	255	5	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 13:53	13:52:12	82	160	15	255	5	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 13:53	13:52:12	82	160	15	255	5	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 13:53	13:52:12	82	160	15	255	5	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 13:53	13:52:12	82	160	15	255	5	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 14:57	14:56:10	82	160	15	255	13	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 15:13	15:12:10	82	160	15	255	15	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 15:21	15:20:10	82	160	15	255	16	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 15:37	15:36:10	82	164	15	255	18	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 16:57	16:56:11	82	160	15	255	28	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 17:13	17:12:11	82	160	15	255	30	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 17:13	17:12:11	82	160	15	255	30	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 17:13	17:12:11	82	160	15	255	30	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 17:13	17:12:11	82	160	15	255	30	0	0:30	15	15	6	6/28/2008	3:52
7/4/2008 19:53	19:52:11	82	160	15	255	18	0	0:30	15	15	6	6/28/2008	3:52
