6/17/2008 2:01:23	1	73.012	-20.193	59.712	-96.493
6/17/2008 2:17:25	1	73.006	-20.138	60.992	-93.551
6/17/2008 3:26:36	2	73.001	-20.147	77.354	1.374
6/17/2008 3:44:40	3	72.998	-20.15	65.538	-59.566
6/17/2008 4:01:12	3	72.997	-20.135	66.642	-56.562
6/17/2008 5:04:21	B	72.998	-20.178	55.186	-141.879
6/17/2008 5:07:52	3	72.991	-20.144	84.624	29.681
6/17/2008 5:24:55	0	72.993	-20.118	72.338	-23.391
6/17/2008 5:39:28	0	72.996	-20.091	57.295	-119.5
6/17/2008 6:46:37	1	72.981	-20.109	59.749	-102.139
6/17/2008 6:48:37	2	72.979	-20.122	87.441	-67.316
6/17/2008 7:08:41	2	72.978	-20.124	79.269	8.35
6/17/2008 7:21:13	1	72.976	-20.113		
6/17/2008 7:21:13	3	72.975	-20.123		
6/17/2008 7:21:13	1	72.976	-20.113	62.422	-81.357
6/17/2008 7:21:13	3	72.975	-20.123	79.935	15.429
6/17/2008 8:28:22	2	72.973	-20.109		
6/17/2008 8:28:22	2	72.971	-20.092		
6/17/2008 8:28:22	2	72.973	-20.109	80.311	-54.893
6/17/2008 8:28:22	2	72.971	-20.092	65.253	-64.49
6/17/2008 8:49:24	2	72.967	-20.095	86.292	23.404
6/17/2008 9:01:27	2	72.967	-20.093	86.944	40.964
6/17/2008 9:01:57	2	72.968	-20.082	68.58	-44.063
6/17/2008 10:09:07	1	72.961	-20.092	71.63	-27.265
6/17/2008 10:30:11	2	72.963	-20.083	85.271	-65.559
6/17/2008 10:40:13	3	72.962	-20.082	85.624	-78.951
6/17/2008 10:41:43	1	72.975	-20.046	75.388	-7.362
6/17/2008 11:50:52	3	72.961	-20.086	78.407	8.109
6/17/2008 11:52:23	2	72.961	-20.106	66.644	14.355
6/17/2008 12:10:25	3	72.96	-20.093	78.044	-43.634
6/17/2008 12:20:27	3	72.961	-20.101	78.574	-49.027
6/17/2008 12:24:57	3	72.961	-20.091	82.214	24.081
6/17/2008 13:32:06	1	72.956	-20.117	85.392	41.701
